"TIMESTAMP","DR_Avg","GMP343_Avg","UR_Avg","P_Avg","ULR_Avg","Rain_Tot","Albedo","WS_Avg","Ta_Avg","RH_Avg","Pvapor_Avg"
"2024-01-07 07:30:00+00:00",64.04516,459.062,24.83896,1010.458,-0.8384299,0,35.92899,2.112265,25.42,89.4,2.901839
"2024-01-07 08:00:00+00:00",159.0227,459.1163,61.23444,1010.991,-1.384018,0,38.64682,2.397927,26.01,87,2.925752
"2024-01-07 08:30:00+00:00",255.4882,456.695,90.84943,1011.45,-2.799162,0,35.61502,2.168836,26.92,84.3,2.991005
"2024-01-07 09:00:00+00:00",312.1231,452.0784,100.6619,1011.633,-7.722348,0,32.2761,0.9452796,28.26,79.7,3.057716
"2024-01-07 09:30:00+00:00",334.5984,444.0168,101.9438,1011.688,-8.956338,0,30.36654,1.493648,29.3,75,3.056513
"2024-01-07 10:00:00+00:00",457.1987,441.2387,139.4006,1011.618,-7.865757,0,29.93069,1.546166,29.77,73.63,3.082262
"2024-01-07 10:30:00+00:00",589.8124,442.9127,176.8683,1011.368,-4.627756,0,29.98265,2.815225,29.6,75.4,3.126041
"2024-01-07 11:00:00+00:00",645.9487,442.8815,192.7896,1011.228,0.342431,0,29.84042,3.914199,29.74,74.22,3.102919
"2024-01-07 11:30:00+00:00",650.5185,439.0351,190.4783,1010.942,1.19288,0,29.28115,3.475047,30.36,71.41,3.092287
"2024-01-07 12:00:00+00:00",713.3947,439.7623,206.5482,1010.238,0.7384717,0,28.95083,3.358671,30.61,70.67,3.104246
"2024-01-07 12:30:00+00:00",658.5947,439.9585,191.5287,1009.661,2.24051,0,29.05936,3.565766,30.42,73.23,3.182285
"2024-01-07 13:00:00+00:00",639.588,438.2189,186.1106,1009.074,4.372126,0,29.09954,3.475295,30.1,75.5,3.22234
"2024-01-07 13:30:00+00:00",677.5313,438.0497,196.0148,1008.429,3.406808,0,28.91502,3.546702,30.29,74.44,3.210866
"2024-01-07 14:00:00+00:00",583.0566,437.3797,170.7013,1007.957,4.468884,0,29.20225,3.887175,30.25,75.07,3.2316
"2024-01-07 14:30:00+00:00",374.6647,436.706,109.2685,1007.64,3.954688,0,28.97829,4.169603,29.61,77,3.194628
"2024-01-07 15:00:00+00:00",492.5145,436.4467,146.4183,1007.342,4.039969,0,29.72328,4.479144,29.96,76.24,3.226611
"2024-01-07 15:30:00+00:00",331.1616,434.7983,99.60185,1007.152,3.667807,0,29.98133,5.074985,29.72,76.35,3.186174
"2024-01-07 16:00:00+00:00",187.4363,432.4664,56.66416,1007.408,3.00028,0,30.15422,4.150166,29.26,80.5,3.273139
"2024-01-07 16:30:00+00:00",131.8327,431.8868,40.01717,1007.619,1.630064,0,30.33981,3.939944,29.09,79.06,3.182248
"2024-01-07 17:00:00+00:00",69.64113,432.683,21.51435,1007.779,1.649205,0,31.06167,3.497149,28.82,82.2,3.259367
"2024-01-07 17:30:00+00:00",26.15002,434.6025,8.966122,1008.086,1.392594,0,34.29913,3.144185,28.74,83,3.276084
"2024-01-07 18:00:00+00:00",15.30771,436.1552,6.26582,1008.643,0.3685815,0,44.99793,3.209533,28.68,83.6,3.287962
"2024-01-07 18:30:00+00:00",0.3496842,435.992,1.401482,1009.051,-0.04576901,0,985.4428,3.68255,28.51,84.3,3.284012
"2024-01-07 19:00:00+00:00",0,435.9306,0.9056259,1009.386,-0.4181823,0,0,4.278214,28.46,85.1,3.300728
"2024-01-07 19:30:00+00:00",0,436.0954,0.884797,1009.797,-1.041931,0,0,3.908709,28.27,83.8,3.216946
"2024-01-07 20:00:00+00:00",0,437.6838,0.9720607,1010.3,-1.217123,0,0,3.48393,28.1,84.1,3.19772
"2024-01-07 20:30:00+00:00",0,439.8372,1.042573,1010.945,-0.8681853,0,0,2.947094,27.84,87,3.256156
"2024-01-07 21:00:00+00:00",0,442.4374,1.32354,1011.19,-0.6266193,0,0,2.737583,27.59,87.5,3.228456
"2024-01-07 21:30:00+00:00",0,444.0646,1.374341,1011.245,-0.8991754,0,0,2.259254,27.42,85.9,3.139452
"2024-01-07 22:00:00+00:00",0,447.4719,1.508413,1011.335,-0.5998967,0,0,1.832823,27.16,87.3,3.141663
"2024-01-07 22:30:00+00:00",0,450.2369,1.345201,1011.4,0.3387795,0,0,1.327576,26.87,89.7,3.174906
"2024-01-07 23:00:00+00:00",0,456.3789,1.586622,1011.177,0.2276026,0,0,1.633492,26.47,92.1,3.182373
"2024-01-07 23:30:00+00:00",0,453.4765,1.841282,1010.749,0.6187053,0,0,1.87502,26.2,92.1,3.133758
"2024-01-08 00:00:00+00:00",0,450.9788,1.914174,1010.444,0.430284,0,0,1.952947,26.16,90.9,3.084296
"2024-01-08 00:30:00+00:00",0,449.9164,2.006182,1010.112,-0.02724894,0,0,1.842577,26.16,90.2,3.058908
"2024-01-08 01:00:00+00:00",0,453.1174,1.790548,1009.696,-0.05347991,0,0,1.684537,26.07,91,3.070769
"2024-01-08 01:30:00+00:00",0,457.8983,1.835899,1009.397,0.7201052,0,0,1.328056,25.9,92.5,3.090739
"2024-01-08 02:00:00+00:00",0,461.1093,1.773619,1008.887,0.419653,0,0,1.874824,25.72,93.3,3.082923
"2024-01-08 02:30:00+00:00",0,461.6078,2.103865,1008.365,0.680867,0,0,1.600143,25.53,93.8,3.065068
"2024-01-08 03:00:00+00:00",0,461.3833,2.415919,1007.899,0.733948,0,0,1.151503,25.57,92.9,3.043422
"2024-01-08 03:30:00+00:00",0,466.1423,2.544109,1007.734,0.9168864,0,0,0.750809,25.56,92.8,3.037307
"2024-01-08 04:00:00+00:00",0,472.2141,2.669978,1007.867,1.433603,0,0,0.6221533,25.37,93.7,3.034672
"2024-01-08 04:30:00+00:00",0,466.0002,2.817671,1008.153,1.104085,0,0,1.424745,25.46,92.3,3.005463
"2024-01-08 05:00:00+00:00",0,458.7762,2.525486,1008.59,-0.03451076,0,0,1.757152,25.85,89.4,2.978238
"2024-01-08 05:30:00+00:00",0,456.1206,2.392877,1009.111,-1.201869,0,0,1.68953,26.14,87.3,2.957703
"2024-01-08 06:00:00+00:00",0,474.8335,1.016098,1009.556,-1.011476,0,0,1.847356,25.73,90.8,3.000859
"2024-01-08 06:30:00+00:00",0.075192,485.899,1.368796,1010.172,0.3739853,0,103.0493,0.7997806,25.26,94.4,3.036461
"2024-01-08 07:00:00+00:00",3.555828,488.9589,2.46537,1010.672,0.8957325,0,80.80558,0.7101296,25.25,94.7,3.044488
"2024-01-08 07:30:00+00:00",6.536239,488.6189,3.154316,1011.274,1.090829,0,49.40424,0.8117185,25.33,94.3,3.043834
"2024-01-08 08:00:00+00:00",12.01412,490.7215,4.229699,1011.719,0.8163856,0,35.35914,1.155216,25.53,93.2,3.045215
"2024-01-08 08:30:00+00:00",16.95589,474.5832,7.176855,1012.151,0.8447625,0.4,41.56297,2.156292,25.91,90.2,3.015612
"2024-01-08 09:00:00+00:00",36.93943,455.4448,14.24827,1012.508,2.567993,0,43.46552,3.034793,25.97,89.5,3.002338
"2024-01-08 09:30:00+00:00",40.20799,442.5895,14.91754,1012.817,2.457671,0,38.76535,2.851471,25.83,89.7,2.986353
"2024-01-08 10:00:00+00:00",41.34082,444.3777,14.35014,1012.88,2.374607,0.1,35.15679,2.840135,26,90.8,3.050338
"2024-01-08 10:30:00+00:00",46.10826,448.6783,14.85528,1012.848,2.53564,0.1,32.39074,2.875207,26,91.5,3.073999
"2024-01-08 11:00:00+00:00",51.57685,450.8282,14.79627,1012.615,2.875295,0.4,28.68297,1.849897,25.85,93.2,3.105397
"2024-01-08 11:30:00+00:00",56.18134,454.6592,15.21058,1012.321,2.716505,0,27.12833,1.313096,25.82,93.9,3.122627
"2024-01-08 12:00:00+00:00",77.89771,448.4467,22.95597,1011.965,3.491257,0.1,29.59453,1.618034,25.75,93,3.077713
"2024-01-08 12:30:00+00:00",98.49627,446.801,27.57326,1011.377,3.345734,0,27.97335,0.8059992,26.14,90.7,3.074667
"2024-01-08 13:00:00+00:00",65.44098,444.971,18.38742,1010.913,3.421636,0.9,30.06629,1.503223,26.14,91.8,3.110739
"2024-01-08 13:30:00+00:00",187.7714,438.6305,52.40025,1010.377,4.709466,0.3,27.85359,2.010317,25.94,93,3.116553
"2024-01-08 14:00:00+00:00",269.4068,437.5298,76.41919,1009.962,4.921148,0,28.38373,2.405407,26.41,90.8,3.125086
"2024-01-08 14:30:00+00:00",155.2263,434.1346,44.94677,1009.448,3.578499,0,29.09234,2.441332,26.97,87.7,3.120643
"2024-01-08 15:00:00+00:00",42.54161,430.4796,14.17944,1009.091,4.161453,0.8,33.38713,2.193195,26.58,90.9,3.16047
"2024-01-08 15:30:00+00:00",38.95906,430.3324,12.68408,1008.962,3.639582,0.3,32.77571,2.040184,26.09,94,3.17626
"2024-01-08 16:00:00+00:00",69.23878,431.034,20.38468,1009.11,3.423024,0,29.47456,1.744875,26.06,94.7,3.193558
"2024-01-08 16:30:00+00:00",38.70584,430.3956,12.52349,1009.26,3.422665,0.3,32.38758,1.928606,26,94.5,3.175103
"2024-01-08 17:00:00+00:00",18.66255,432.0519,7.159899,1009.345,3.250073,0.3,38.7538,1.096904,25.88,94.7,3.158931
"2024-01-08 17:30:00+00:00",11.72019,434.6841,5.617095,1009.415,2.934228,0,48.14948,1.025658,25.84,94.9,3.157659
"2024-01-08 18:00:00+00:00",6.967963,440.0282,4.145442,1009.473,2.445571,0,64.00452,1.042572,25.79,95.4,3.166935
"2024-01-08 18:30:00+00:00",0.3414227,445.0378,1.888616,1009.954,2.139166,0,316.1146,1.448429,25.67,96,3.165548
"2024-01-08 19:00:00+00:00",0,444.2614,2.432343,1010.368,2.404196,0.1,0,1.760101,25.54,95.4,3.118941
"2024-01-08 19:30:00+00:00",0,443.7346,2.671931,1010.711,2.306842,0,0,1.425509,25.52,95.2,3.111323
"2024-01-08 20:00:00+00:00",0,444.0253,2.522049,1011.075,2.256917,0.6,0,1.24288,25.55,95.3,3.117401
"2024-01-08 20:30:00+00:00",0,444.5652,2.241902,1011.261,1.988689,0.4,0,1.53595,25.56,95.7,3.133811
"2024-01-08 21:00:00+00:00",0,446.9726,1.980462,1011.582,1.775054,0,0,2.095706,25.48,96.1,3.131058
"2024-01-08 21:30:00+00:00",0,444.6956,2.952601,1011.74,2.180886,1,0,2.401018,25.43,94.8,3.080486
"2024-01-08 22:00:00+00:00",0,443.7856,3.126697,1011.661,2.422414,0.2,0,1.650193,25.25,94.5,3.03984
"2024-01-08 22:30:00+00:00",0,449.1913,2.45986,1011.56,2.120448,0.1,0,1.285876,25.29,95.2,3.068392
"2024-01-08 23:00:00+00:00",0,452.7932,2.044733,1011.214,1.718184,0,0,1.678479,25.34,96.1,3.105176
"2024-01-08 23:30:00+00:00",0,453.6515,1.950094,1011.243,1.918624,0,0,1.188512,25.34,96.1,3.1047
"2024-01-09 00:00:00+00:00",0,459.0526,1.546748,1011.292,1.696505,0.1,0,1.082939,25.28,96.6,3.109839
"2024-01-09 00:30:00+00:00",0,457.5546,1.904445,1010.995,2.026729,0.9,0,0.9323264,25.14,96.5,3.08148
"2024-01-09 01:00:00+00:00",0,449.8025,2.917205,1010.727,2.662511,0.5,0,1.37203,25.08,94.7,3.013942
"2024-01-09 01:30:00+00:00",0,456.8067,1.942173,1010.612,2.093392,1.8,0,0.7808613,25.06,95.4,3.033342
"2024-01-09 02:00:00+00:00",0,456.2171,1.642009,1010.316,1.951445,1.7,0,1.444573,24.79,96.5,3.017455
"2024-01-09 02:30:00+00:00",0,452.5489,1.414744,1009.987,1.884065,2.9,0,1.656767,24.53,97.1,2.990096
"2024-01-09 03:00:00+00:00",0,452.3486,1.543991,1009.784,1.89505,0.9,0,1.466889,24.48,97.4,2.98936
"2024-01-09 03:30:00+00:00",0,451.8646,1.611723,1009.78,1.916005,1.9,0,2.01602,24.46,97.3,2.9825
"2024-01-09 04:00:00+00:00",0,445.4119,2.045504,1009.546,1.878048,2.8,0,3.079993,24.36,96.8,2.949676
"2024-01-09 04:30:00+00:00",0,439.8273,2.439393,1009.24,2.024639,2.5,0,2.75686,24.21,96.3,2.91125
"2024-01-09 05:00:00+00:00",0,440.9605,2.896988,1009.012,1.992104,1.9,0,3.224796,24.21,95.7,2.891728
"2024-01-09 05:30:00+00:00",0,443.6968,2.646793,1009.171,1.924111,0.8,0,2.698744,24.19,95.7,2.88888
"2024-01-09 06:00:00+00:00",0,446.7303,2.1199,1009.726,1.800849,0.3,0,1.55505,24.16,96.1,2.894791
"2024-01-09 06:30:00+00:00",0.09319074,449.6328,2.00487,1010.193,1.886809,0.2,442.9839,1.433184,24.12,96.3,2.892683
"2024-01-09 07:00:00+00:00",5.219132,450.447,3.880535,1010.43,2.061551,0.1,107.8575,1.736506,24.15,95.6,2.876477
"2024-01-09 07:30:00+00:00",20.12219,448.8453,8.174725,1010.78,2.264564,0,41.41511,2.185129,24.29,94.6,2.869534
"2024-01-09 08:00:00+00:00",40.95888,448.7431,13.91593,1011.078,2.28052,0,34.14889,2.18918,24.54,93.9,2.893526
"2024-01-09 08:30:00+00:00",73.66249,445.4734,22.75655,1011.423,2.379285,0,31.01235,2.412052,24.8,93.5,2.92736
"2024-01-09 09:00:00+00:00",121.0778,442.1536,36.12135,1011.303,2.759027,0,29.88936,2.594645,25.22,92.1,2.955977
"2024-01-09 09:30:00+00:00",181.5987,437.9678,52.80785,1010.982,2.56359,0,29.10477,3.281402,25.76,89.6,2.968325
"2024-01-09 10:00:00+00:00",309.7312,435.3596,87.94138,1010.726,1.105915,0,28.39786,3.006116,26.59,86.1,2.994423
"2024-01-09 10:30:00+00:00",505.6618,435.2136,141.7771,1010.829,-0.1333992,0,28.03615,4.351077,27.88,79.58,2.98581
"2024-01-09 11:00:00+00:00",538.4944,435.4802,146.9883,1010.535,-0.9311578,0,27.28955,5.302903,28.53,76.87,2.996306
"2024-01-09 11:30:00+00:00",431.8803,434.5375,116.5255,1010.012,-2.138992,0,26.97302,5.568842,28.67,75.57,2.968825
"2024-01-09 12:00:00+00:00",326.5342,432.8835,88.29797,1009.799,-2.437894,0,27.07491,5.558129,28.53,76.41,2.978925
"2024-01-09 12:30:00+00:00",211.1834,430.2589,57.48249,1009.692,-2.280084,0,27.20471,4.11154,28.35,78.08,3.012039
"2024-01-09 13:00:00+00:00",200.374,429.8542,54.13229,1009.401,-2.790031,0,27.00416,3.643089,28.35,77.61,2.993633
"2024-01-09 13:30:00+00:00",226.4152,430.4751,61.65489,1008.746,-3.338966,0,27.2331,4.182555,28.43,76.54,2.966147
"2024-01-09 14:00:00+00:00",240.4449,428.782,64.43722,1008.157,-3.203051,0,26.79204,4.265315,28.44,76.76,2.976998
"2024-01-09 14:30:00+00:00",194.9711,426.6802,51.46029,1007.526,-3.124037,0,26.39514,3.848336,28.43,78.21,3.031227
"2024-01-09 15:00:00+00:00",152.2647,423.5405,40.4445,1007.175,-2.852179,0,26.56282,2.946152,28.54,79.51,3.101337
"2024-01-09 15:30:00+00:00",140.2867,425.1093,37.09572,1007.183,-3.204145,0,26.39982,3.693459,28.98,77.28,3.090666
"2024-01-09 16:00:00+00:00",72.03828,429.4107,18.93452,1007.274,-3.760025,0,27.28431,4.088851,28.89,75.54,3.006211
"2024-01-09 16:30:00+00:00",21.30644,431.1638,5.688469,1007.293,-1.868422,0,26.58297,1.697685,27.77,83.3,3.104679
"2024-01-09 17:00:00+00:00",38.41158,430.0601,14.25193,1007.467,0.08217526,0,37.03848,3.082267,27.83,81.6,3.052431
"2024-01-09 17:30:00+00:00",27.64967,431.3061,8.899873,1008.17,-3.026689,0,32.04543,3.704866,28.21,78,2.984581
"2024-01-09 18:00:00+00:00",7.969271,433.4944,2.51021,1008.576,-4.313994,0,36.12008,3.745055,28.16,76.56,2.920648
"2024-01-09 18:30:00+00:00",0.05908197,434.8609,0.3048655,1008.508,-3.663846,0,52.12134,3.560916,27.75,78.96,2.941346
"2024-01-09 19:00:00+00:00",0,433.9254,4.306368,1008.585,0.02013207,0.3,0,2.91481,27.09,83.2,2.982089
"2024-01-09 19:30:00+00:00",0,433.4996,5.809262,1008.843,2.734922,0.4,0,2.565933,26.31,88.4,3.026912
"2024-01-09 20:00:00+00:00",0.1950753,434.9585,6.326519,1009.092,2.193084,0,1846.275,3.819749,26.31,87.7,3.002798
"2024-01-09 20:30:00+00:00",0.7278432,436.9685,6.414166,1009.704,0.7201279,0,967.6299,4.327199,26.86,82.7,2.922489
"2024-01-09 21:00:00+00:00",0.2008402,438.7129,3.61764,1010.538,-1.8692,0,8678.28,4.285108,27.05,80.7,2.88446
"2024-01-09 21:30:00+00:00",0.03983501,439.0721,1.775656,1010.608,-3.276599,0,2406.243,4.406813,27.05,81.2,2.904222
"2024-01-09 22:00:00+00:00",0,438.1613,2.092289,1010.552,-1.410418,0,0,4.899747,26.53,87.1,3.019246
"2024-01-09 22:30:00+00:00",0,439.4441,1.288529,1010.009,-1.523603,0,0,5.402204,26.09,88.7,2.996993
"2024-01-09 23:00:00+00:00",0,440.5602,1.243979,1009.797,-1.825519,0,0,4.271605,26.01,87.4,2.938834
"2024-01-09 23:30:00+00:00",0,439.4945,0.8579897,1009.837,-2.863554,0,0,5.191823,26.27,84.2,2.876057
"2024-01-10 00:00:00+00:00",0,438.5836,0.2951106,1009.706,-3.435626,0,0,5.160765,26.42,83.1,2.862616
"2024-01-10 00:30:00+00:00",0,437.616,0.2330242,1009.16,-3.049725,0,0,5.291852,26.22,84.8,2.886149
"2024-01-10 01:00:00+00:00",0,437.9847,0.3211005,1009.414,-2.253277,0,0,3.976278,25.94,87.1,2.916337
"2024-01-10 01:30:00+00:00",0,437.4967,2.751783,1009.293,0.03593921,0.1,0,3.540021,25.59,89.6,2.938738
"2024-01-10 02:00:00+00:00",0,437.0145,4.061507,1009.125,1.244311,0.1,0,3.843646,25.3,91.3,2.943958
"2024-01-10 02:30:00+00:00",0,437.7469,2.849204,1008.866,0.8705796,0,0,3.178921,25.11,92.7,2.955114
"2024-01-10 03:00:00+00:00",0,438.1819,2.36308,1008.613,0.3639258,0,0,4.006553,25,92.9,2.941
"2024-01-10 03:30:00+00:00",0,437.7387,3.1987,1008.466,0.9615739,0.3,0,4.561601,25.02,93,2.949754
"2024-01-10 04:00:00+00:00",0,436.5397,3.364941,1008.037,1.404388,1,0,4.009023,24.88,94.1,2.957446
"2024-01-10 04:30:00+00:00",0,437.0106,2.700054,1007.526,1.345395,0.6,0,3.397013,24.69,95.2,2.959518
"2024-01-10 05:00:00+00:00",0,437.9718,2.568016,1007.578,1.387984,0.2,0,2.971524,24.59,95.7,2.957858
"2024-01-10 05:30:00+00:00",0,437.7822,2.987115,1007.922,1.460991,0.2,0,2.864085,24.6,95.2,2.94535
"2024-01-10 06:00:00+00:00",0,437.5996,3.74439,1008.118,1.597249,0.1,0,3.15529,24.71,94.3,2.933843
"2024-01-10 06:30:00+00:00",0,438.1851,4.123765,1008.442,1.57463,0.1,0,3.661816,24.79,93.8,2.934223
"2024-01-10 07:00:00+00:00",1.741597,438.7862,5.42234,1008.641,1.488759,0.1,645.7045,4.251119,24.97,92.8,2.934267
"2024-01-10 07:30:00+00:00",4.980485,440.2738,5.716966,1009.096,1.138889,0,118.0739,4.808921,25.11,92.2,2.937692
"2024-01-10 08:00:00+00:00",5.242804,442.0378,4.598588,1010.11,0.7820765,0,87.99006,5.09961,25.11,92.8,2.956205
"2024-01-10 08:30:00+00:00",10.35733,440.825,5.72957,1010.839,1.210787,0.6,58.09939,4.914192,25.02,94.4,2.994494
"2024-01-10 09:00:00+00:00",20.76107,440.0562,7.181973,1011.295,1.330189,0.6,35.12104,4.426215,25.04,95,3.017025
"2024-01-10 09:30:00+00:00",33.54279,438.9741,9.777863,1011.485,1.585592,0.4,29.24738,4.317924,25.12,95,3.027813
"2024-01-10 10:00:00+00:00",33.47558,438.5783,8.937466,1011.649,1.584247,0.7,26.68428,3.780554,25.16,95.5,3.05269
"2024-01-10 10:30:00+00:00",23.92044,438.3032,6.426558,1011.8,1.540155,0.9,26.85623,4.195419,25.13,95.9,3.058956
"2024-01-10 11:00:00+00:00",20.63991,438.3426,5.868622,1011.829,1.638642,1.1,28.52252,4.850479,25.11,95.5,3.044225
"2024-01-10 11:30:00+00:00",14.62699,437.2136,4.690603,1011.766,1.751182,2.4,32.24562,5.085858,24.97,95.2,3.008189
"2024-01-10 12:00:00+00:00",11.27832,433.7266,3.34523,1011.426,1.579709,3.5,29.81754,5.968925,24.79,95.9,2.998893
"2024-01-10 12:30:00+00:00",19.68006,431.9446,4.477454,1010.413,1.761956,3.4,23.18225,7.00383,24.62,96.3,2.979917
"2024-01-10 13:00:00+00:00",46.86239,431.7051,11.08975,1009.211,1.905202,1.8,23.54926,7.31982,24.53,96.5,2.970207
"2024-01-10 13:30:00+00:00",61.41426,430.6342,15.08851,1008.108,2.035681,0.4,24.5658,7.509912,24.75,96.5,3.010129
"2024-01-10 14:00:00+00:00",42.68759,430.5363,10.93634,1007.529,2.150898,0.5,25.66838,7.242533,24.72,95.9,2.986063
"2024-01-10 14:30:00+00:00",35.94051,429.3413,9.843287,1007.448,2.180729,0.2,27.38996,6.608811,24.7,95.3,2.964012
"2024-01-10 15:00:00+00:00",34.41718,429.9474,10.25785,1007.529,2.448478,0.4,29.60005,5.880426,24.45,94.9,2.907991
"2024-01-10 15:30:00+00:00",66.132,429.7564,18.98734,1007.724,2.422582,0,28.7767,5.296134,24.52,94.4,2.906832
"2024-01-10 16:00:00+00:00",78.16328,429.3586,22.82799,1007.489,2.372524,0,29.20639,4.996418,24.8,94.4,2.952898
"2024-01-10 16:30:00+00:00",72.24817,430.1078,21.03095,1007.395,2.064915,0,29.10961,3.356415,25.03,93.9,2.980933
"2024-01-10 17:00:00+00:00",52.68493,431.4838,14.74371,1007.614,1.033,0,27.7386,3.195053,25.23,92.3,2.964584
"2024-01-10 17:30:00+00:00",29.49818,432.4243,7.095686,1008.128,-0.1714054,0.1,23.94748,4.635921,25.27,91.1,2.933064
"2024-01-10 18:00:00+00:00",12.95894,434.7821,2.689328,1008.637,-0.4881585,0,19.47653,4.75569,25.19,91.4,2.927493
"2024-01-10 18:30:00+00:00",1.039929,436.6946,0.02936248,1009.181,-1.042705,0,0.7200992,5.118923,25.37,90.2,2.920469
"2024-01-10 19:00:00+00:00",0.02569837,438.3909,1.241446,1009.881,-1.1866,0,1275.382,4.038694,25.34,90.3,2.919003
"2024-01-10 19:30:00+00:00",0.06171519,439.4853,1.400641,1010.419,-1.325862,0,2393.815,4.118042,25.4,90.1,2.921165
"2024-01-10 20:00:00+00:00",0.01610155,439.5302,1.270385,1010.846,-1.493228,0,784.7441,3.666968,25.44,90.4,2.940857
"2024-01-10 20:30:00+00:00",0.0436249,440.1299,1.326957,1011.05,-1.555239,0,3057.374,4.127956,25.49,89.4,2.914237
"2024-01-10 21:00:00+00:00",0,440.3779,0.8947009,1011.276,-2.047053,0,0,4.496289,25.57,88.7,2.905612
"2024-01-10 21:30:00+00:00",0,440.1779,0.6777726,1011.388,-2.08263,0,0,4.532054,25.51,89.2,2.911323
"2024-01-10 22:00:00+00:00",0,440.9668,0.7353618,1011.404,-1.940735,0,0,4.423905,25.43,90.2,2.930832
"2024-01-10 22:30:00+00:00",0,440.7078,0.6321349,1011.667,-1.778291,0,0,4.665273,25.36,90.2,2.918465
"2024-01-10 23:00:00+00:00",0,440.2111,0.8912185,1011.803,-1.552396,0,0,4.544758,25.29,90.2,2.905676
"2024-01-10 23:30:00+00:00",0,439.2214,1.863351,1012.126,-1.074846,0,0,2.857902,25.36,89.5,2.895584
"2024-01-11 00:00:00+00:00",0,440.3549,1.574091,1012.037,-1.116134,0,0,2.883469,25.25,89.8,2.886818
"2024-01-11 00:30:00+00:00",0,440.3911,2.223665,1011.667,-0.2665348,0,0,3.756355,25.07,91,2.894234
"2024-01-11 01:00:00+00:00",0,437.0116,4.286062,1011.242,1.194281,0.3,0,4.008312,25.01,90.9,2.880082
"2024-01-11 01:30:00+00:00",0,436.7799,4.750984,1010.756,1.403887,0.6,0,3.752393,24.97,90.6,2.865534
"2024-01-11 02:00:00+00:00",0,437.1244,3.916249,1010.222,1.393752,0.4,0,3.031097,24.76,92,2.874322
"2024-01-11 02:30:00+00:00",0,438.7425,3.464502,1009.648,1.175397,0,0,2.687053,24.6,92.6,2.862582
"2024-01-11 03:00:00+00:00",0,441.0368,3.413363,1009.435,1.370347,0,0,1.6659,24.55,91.4,2.817755
"2024-01-11 03:30:00+00:00",0,444.95,3.213525,1009.145,1.397649,0,0,1.126286,24.59,90.7,2.801578
"2024-01-11 04:00:00+00:00",0.007212686,447.1441,3.268361,1009.109,1.209171,0,2864.197,2.196535,24.48,91.9,2.820586
"2024-01-11 04:30:00+00:00",0,446.4629,3.552804,1009.429,1.213151,0.1,0,2.48456,24.52,91.5,2.815224
"2024-01-11 05:00:00+00:00",0,448.1583,3.281284,1009.685,1.254258,0,0,2.069837,24.46,91.6,2.809241
"2024-01-11 05:30:00+00:00",0,451.4473,3.33799,1009.879,1.003023,0,0,2.139094,24.54,90.8,2.798101
"2024-01-11 06:00:00+00:00",0.07889513,451.0338,3.781559,1009.798,0.8146214,0,3308.79,2.413615,24.61,89.8,2.779699
"2024-01-11 06:30:00+00:00",1.741744,446.1782,4.540617,1009.834,-0.4298678,0,465.9537,3.283108,25.15,86.5,2.763877
"2024-01-11 07:00:00+00:00",15.08694,442.2965,7.335907,1010.026,-2.549767,0,55.80817,4.190124,25.82,83.5,2.776531
"2024-01-11 07:30:00+00:00",44.82317,440.375,14.93054,1010.383,-3.721991,0,33.8131,4.652552,26.28,81.9,2.799319
"2024-01-11 08:00:00+00:00",97.18884,440.5878,30.04464,1010.71,-3.889931,0,30.75434,5.870459,26.54,81.4,2.825685
"2024-01-11 08:30:00+00:00",147.2505,440.1833,43.06243,1011.16,-3.822106,0,29.19024,5.424147,26.91,80.7,2.863415
"2024-01-11 09:00:00+00:00",220.4295,437.6088,63.39369,1011.244,-3.916954,0,28.58399,4.827203,27.46,79.27,2.903253
"2024-01-11 09:30:00+00:00",306.6842,436.0814,88.26133,1011.164,-3.426746,0,28.60599,5.182548,27.84,78.56,2.941784
"2024-01-11 10:00:00+00:00",256.5915,433.1236,70.85033,1010.988,-3.546834,0,27.40904,4.866949,28.06,78.41,2.973445
"2024-01-11 10:30:00+00:00",456.8101,431.7116,127.216,1010.919,-3.545936,0,27.73876,4.443573,29.08,75.71,3.046448
"2024-01-11 11:00:00+00:00",651.6931,432.4736,179.2917,1010.81,-2.774373,0,27.49221,5.375375,29.79,71.96,3.017063
"2024-01-11 11:30:00+00:00",644.4334,432.7974,174.0154,1010.487,-2.109703,0,26.98226,5.583039,30.19,69.83,2.995023
"2024-01-11 12:00:00+00:00",596.688,432.2852,157.2812,1010.199,-4.626638,0,26.02516,4.455069,30.84,67.64,3.010814
"2024-01-11 12:30:00+00:00",586.9781,432.1553,157.6651,1009.827,-3.229443,0,26.61823,4.772516,30.89,66.04,2.948668
"2024-01-11 13:00:00+00:00",518.7889,431.1838,138.0465,1009.359,-4.386501,0,26.56402,4.523188,31.22,65.3,2.971138
"2024-01-11 13:30:00+00:00",479.6802,430.0234,124.1337,1008.98,-5.96337,0,25.57397,3.203119,31.31,65.77,3.006631
"2024-01-11 14:00:00+00:00",556.0634,430.058,149.3305,1008.59,-4.965015,0,26.59641,3.90862,31.31,66.96,3.061217
"2024-01-11 14:30:00+00:00",409.6302,428.763,112.6655,1008.341,-2.998197,0,27.01537,4.68455,30.55,70.41,3.083659
"2024-01-11 15:00:00+00:00",308.6299,426.8659,82.10999,1008.169,-2.308727,0,26.46478,3.69218,30.15,73.54,3.147837
